# ==========================================================================
# HISPANIA-EXTENTS.csv  ->  Amenti.live/HISPANIA-EXTENTS.csv
# GENERATED by tools/harvest-frame.py from Pleiades · CC BY 3.0
# 
# The places in this frame that ARE AN AREA. Points are omitted —
# HISPANIA.csv holds those correctly.
# 
# box=extent  a real bound, full-precision corners
# box=grid    a 0.25-degree fallback CELL, not a shape. A GRID CELL IS
#             NOT AN EXTENT AND MUST NOT DRAW AS ONE.
# shares_box  how many places carry this identical box. More than one
#             on a grid cell is the fallback showing.
# ==========================================================================
key,name,box,precision,lon0,lat0,lon1,lat1,width_km,height_km,repr_lat,repr_lon,shares_box,uri
pl-268791,Untitled,grid,rough,-1.0,39.0,0.0,40.0,86.4,111.2,39.5,-0.5,5,https://pleiades.stoa.org/places/268791
pl-256703,Valencia de Alcàntara aqueduct,grid,rough,-8.0,39.0,-7.0,40.0,86.4,111.2,39.5,-7.5,1,https://pleiades.stoa.org/places/256703
pl-256704,Untitled,grid,rough,-7.0,39.0,-6.0,40.0,86.4,111.2,39.5,-6.5,8,https://pleiades.stoa.org/places/256704
pl-257461,Untitled,grid,rough,-7.0,39.0,-6.0,40.0,86.4,111.2,39.5,-6.5,8,https://pleiades.stoa.org/places/257461
pl-257462,Untitled,grid,rough,-7.0,39.0,-6.0,40.0,86.4,111.2,39.5,-6.5,8,https://pleiades.stoa.org/places/257462
pl-257463,Untitled,grid,rough,-7.0,39.0,-6.0,40.0,86.4,111.2,39.5,-6.5,8,https://pleiades.stoa.org/places/257463
pl-257464,Untitled,grid,rough,-7.0,39.0,-6.0,40.0,86.4,111.2,39.5,-6.5,8,https://pleiades.stoa.org/places/257464
pl-257465,Untitled,grid,rough,-7.0,39.0,-6.0,40.0,86.4,111.2,39.5,-6.5,8,https://pleiades.stoa.org/places/257465
pl-257466,Untitled,grid,rough,-7.0,39.0,-6.0,40.0,86.4,111.2,39.5,-6.5,8,https://pleiades.stoa.org/places/257466
pl-257479,Untitled,grid,rough,-6.0,39.0,-5.0,40.0,86.4,111.2,39.5,-5.5,1,https://pleiades.stoa.org/places/257479
pl-258212,Centuriation around Mérida,grid,rough,-7.0,39.0,-6.0,40.0,86.4,111.2,39.5,-6.5,8,https://pleiades.stoa.org/places/258212
pl-256274,Luaron? Akron,grid,rough,-9.0,40.0,-8.0,41.0,85.2,111.2,40.5,-8.5,1,https://pleiades.stoa.org/places/256274
pl-257477,Untitled,grid,rough,-6.0,40.0,-5.0,41.0,85.2,111.2,40.5,-5.5,1,https://pleiades.stoa.org/places/257477
pl-246891,Albarracín-Cella Roman aqueduct,grid,rough,-2.0,40.0,-1.0,41.0,85.2,111.2,40.5,-1.5,1,https://pleiades.stoa.org/places/246891
pl-236528,Lusitani,grid,rough,-8.0,40.0,-7.0,41.0,85.2,111.2,40.5,-7.5,1,https://pleiades.stoa.org/places/236528
pl-250020,Untitled,grid,rough,0.0,41.0,1.0,42.0,83.9,111.2,41.5,0.5,2,https://pleiades.stoa.org/places/250020
pl-250023,Untitled,grid,rough,-1.0,41.0,0.0,42.0,83.9,111.2,41.5,-0.5,3,https://pleiades.stoa.org/places/250023
pl-250024,Untitled,grid,rough,-1.0,41.0,0.0,42.0,83.9,111.2,41.5,-0.5,3,https://pleiades.stoa.org/places/250024
pl-250025,La Malena Roman Villa,grid,rough,-1.0,41.0,0.0,42.0,83.9,111.2,41.5,-0.5,3,https://pleiades.stoa.org/places/250025
pl-250036,Untitled,grid,rough,-3.0,41.0,-2.0,42.0,83.9,111.2,41.5,-2.5,4,https://pleiades.stoa.org/places/250036
pl-250037,Untitled,grid,rough,-3.0,41.0,-2.0,42.0,83.9,111.2,41.5,-2.5,4,https://pleiades.stoa.org/places/250037
pl-250038,Untitled,grid,rough,-3.0,41.0,-2.0,42.0,83.9,111.2,41.5,-2.5,4,https://pleiades.stoa.org/places/250038
pl-250039,Untitled,grid,rough,-4.0,41.0,-3.0,42.0,83.9,111.2,41.5,-3.5,1,https://pleiades.stoa.org/places/250039
pl-236390,Cabanca (Castro de),grid,rough,-8.0,41.0,-7.0,42.0,83.9,111.2,41.5,-7.5,2,https://pleiades.stoa.org/places/236390
pl-237845,Untitled,grid,rough,-8.0,41.0,-7.0,42.0,83.9,111.2,41.5,-7.5,2,https://pleiades.stoa.org/places/237845
