# ==========================================================================
# HISPANIA.csv  ->  Amenti.live/HISPANIA.csv
# GENERATED by tools/harvest-frame.py from Pleiades · CC BY 3.0
# DO NOT HAND-EDIT except the `why` column. Re-run the tool.
# 
# frame  hispania · Hispania · 38.50,-4.00 · 400 km
# detail reference   NOTHING HAS BEEN AUTHORED ON THIS FRAME.
# 
# tier       pin = a specific position · wash = bounds to seek within
# precision  precise | rough | related — `related` means the bound is
#            assembled from CONNECTED PLACES, not from this one
# unplaced   1 = the coordinate is a 1/8-degree FALLBACK, not a location.
#            Such a row must not draw: a wash would claim bounds it
#            does not have. See GEO.json — unplaced = NO MARK.
# why        the only authored column. Pleiades holds none of it.
# ==========================================================================
key,name,kind,tier,precision,lat,lon,from,until,km,unplaced,uri,why
pl-884770339,Albendin,settlement|settlement-modern,pin,precise,37.6697494,-4.2377031,640,2100,94.6,0,https://pleiades.stoa.org/places/884770339,
pl-415113284,Roman temple of Córdoba,temple-2,pin,precise,37.8848788,-4.7766452,-30,300,96.4,0,https://pleiades.stoa.org/places/415113284,
pl-256128,Corduba/Col. Patricia,settlement,pin,precise,37.884683,-4.779171,-330,2100,96.5,0,https://pleiades.stoa.org/places/256128,
pl-255988,Arroyo del Alamo,mine,pin,precise,38.04854,-4.946334,-550,300,96.7,0,https://pleiades.stoa.org/places/255988,
pl-265808,Ategua,settlement|fort,pin,precise,37.7529048,-4.5729074,-330,300,97.0,0,https://pleiades.stoa.org/places/265808,
pl-874536625,Cercadilla,architecturalcomplex,pin,precise,37.8877255686,-4.79234027183,300,640,97.1,0,https://pleiades.stoa.org/places/874536625,
pl-521439681,"Roman amphitheater, Córdoba",amphitheatre,pin,precise,37.8843489,-4.7887601,-30,300,97.1,0,https://pleiades.stoa.org/places/521439681,
pl-729234307,"Roman bridge, Córdoba",bridge,pin,precise,37.8766702765,-4.77793177853,-30,300,97.1,0,https://pleiades.stoa.org/places/729234307,
pl-256418,Salsum (river),river,pin,precise,37.6981543631,-4.45494222134,-330,2100,97.6,0,https://pleiades.stoa.org/places/256418,
pl-265937,*Ipsca,settlement,pin,precise,37.67242,-4.39041,-330,300,98.2,0,https://pleiades.stoa.org/places/265937,
pl-256028,El Borracho,mine-2,pin,precise,38.933223,-4.995869,-550,1999,98.9,0,https://pleiades.stoa.org/places/256028,
pl-256004,Baedro,settlement,pin,precise,38.501008,-5.14839,-30,300,99.9,0,https://pleiades.stoa.org/places/256004,
pl-265854,Castro del Río,settlement|settlement-modern,pin,precise,37.6709712,-4.4526259,-30,2100,100.3,0,https://pleiades.stoa.org/places/265854,
pl-836535009,Fuente del Alamo,settlement,pin,precise,37.6006236,-3.8816245,640,2100,100.5,0,https://pleiades.stoa.org/places/836535009,
pl-256302,Mirobriga,settlement|settlement-modern,pin,precise,38.8203678,-5.08418215,-330,2100,100.7,0,https://pleiades.stoa.org/places/256302,
pl-256119,Colina de los Quemados,settlement,pin,precise,37.8557,-4.81282,-750,-30,100.9,0,https://pleiades.stoa.org/places/256119,
pl-266048,*Sosontigi,settlement,pin,precise,37.591059,-4.086746,-30,2100,101.4,0,https://pleiades.stoa.org/places/266048,
pl-266072,Tugia,settlement,pin,precise,37.877689,-3.152365,-550,640,101.4,0,https://pleiades.stoa.org/places/266072,
pl-265785,Aiungi,settlement,pin,precise,37.591065,-4.086744,-330,300,101.4,0,https://pleiades.stoa.org/places/265785,
pl-256186,La Gran Mina,mine-2,pin,precise,38.034997,-5.003799,-550,300,101.7,0,https://pleiades.stoa.org/places/256186,
pl-256134,Cortijo del Alcaide,villa,pin,precise,37.876637,-4.853688,-30,640,101.8,0,https://pleiades.stoa.org/places/256134,
pl-256455,Solana de Belalcázar,mine-2,pin,precise,38.582704,-5.165482,-550,1999,101.8,0,https://pleiades.stoa.org/places/256455,
pl-410216618,Medina Azahara,settlement|architecturalcomplex,pin,precise,37.8862372502,-4.86737163174,900,2099,102.0,0,https://pleiades.stoa.org/places/410216618,
pl-884770338,Baena,settlement|settlement-modern,pin,precise,37.6173035,-4.324371,640,2100,102.2,0,https://pleiades.stoa.org/places/884770338,
pl-266081,Ucubi/Col. Claritas Iulia,settlement,pin,precise,37.682102,-4.552369,-330,300,103.0,0,https://pleiades.stoa.org/places/266081,
pl-256315,Munda (river),river,pin,precise,37.71006,-4.61936,1700,2100,103.2,0,https://pleiades.stoa.org/places/256315,
pl-265936,Iponuba/Hippo Nova,settlement,pin,precise,37.5966266,-4.3084564,-30,300,104.0,0,https://pleiades.stoa.org/places/265936,
pl-266009,Puente de la Olmilla,villa,pin,precise,38.618079,-2.806268,-30,1999,104.6,0,https://pleiades.stoa.org/places/266009,
pl-266097,Viniolae?,station,pin,precise,37.6282633,-3.5380913,-30,640,105.0,0,https://pleiades.stoa.org/places/266097,
pl-266093,Vergilia,settlement,pin,precise,37.626929,-3.538666,-30,640,105.1,0,https://pleiades.stoa.org/places/266093,
pl-267284,Puente de Génave Roman Bridge,bridge,pin,precise,38.35542585,-2.80314915,-30,640,105.5,0,https://pleiades.stoa.org/places/267284,
pl-265787,Alaba,settlement,pin,precise,39.128726,-3.088457,-30,300,105.5,0,https://pleiades.stoa.org/places/265787,
pl-265996,Pago de Bruñel,villa,pin,precise,37.8853869595,-3.07913829564,-30,640,105.6,0,https://pleiades.stoa.org/places/265996,
pl-688210632,Almoguera,settlement,pin,precise,37.587031,-4.3600025,640,1453,106.3,0,https://pleiades.stoa.org/places/688210632,
