key,name,kind,tier,lat,lon,from,until,locations,km,uri,why
pl-621925238,Assur Archive 26,archive-repository,pin,35.45813,43.25741,-720,2099,0,447.2,https://pleiades.stoa.org/places/621925238,
pl-587704578,Assur Archive 29,archive-repository,pin,35.45865,43.25662,-720,2099,0,447.3,https://pleiades.stoa.org/places/587704578,
pl-772486313,Assur Archive 31,archive-repository,pin,35.45813,43.25617,-720,2099,0,447.3,https://pleiades.stoa.org/places/772486313,
pl-772486314,Assur Archive 32,archive-repository,pin,35.45813,43.25617,-720,2099,0,447.3,https://pleiades.stoa.org/places/772486314,
pl-772486315,Assur Archive 33,archive-repository,pin,35.45813,43.25617,-720,2099,0,447.3,https://pleiades.stoa.org/places/772486315,
pl-281201084,New Palace at Assur,"palace-complex, palace",pin,35.45817,43.25612,-1600,2099,0,447.3,https://pleiades.stoa.org/places/281201084,
pl-696289200,Assur Archive 38,archive-repository,pin,35.45731,43.25486,-720,2099,0,447.3,https://pleiades.stoa.org/places/696289200,
pl-739392374,Assur Archive 34,archive-repository,pin,35.45813,43.25617,-720,2099,0,447.3,https://pleiades.stoa.org/places/739392374,
pl-739392375,Assur Archive 35,archive-repository,pin,35.45813,43.25617,-720,2099,0,447.3,https://pleiades.stoa.org/places/739392375,
pl-716451807,Assur Archive 36,archive-repository,pin,35.45813,43.25617,-720,2099,0,447.3,https://pleiades.stoa.org/places/716451807,
pl-716451808,Assur Archive 37,archive-repository,pin,35.45813,43.25617,-720,2099,0,447.3,https://pleiades.stoa.org/places/716451808,
pl-386629672,Assur Archive 30,archive-repository,pin,35.45813,43.25617,-720,2099,0,447.3,https://pleiades.stoa.org/places/386629672,
pl-230588053,Assur Archive 25,archive-repository,pin,35.45908,43.25466,-720,2099,0,447.4,https://pleiades.stoa.org/places/230588053,
pl-741482501,Assur Archive 24,archive-repository,pin,35.45908,43.25466,-720,2099,0,447.4,https://pleiades.stoa.org/places/741482501,
pl-416772250,New Year's Festival House at Assur,temple-2,pin,35.46053,43.25345,-720,-540,0,447.6,https://pleiades.stoa.org/places/416772250,
pl-430344980,Kār-Tukultī-Ninurta,"settlement, archaeological-site",pin,35.49518,43.27415,-2000,2100,0,449.1,https://pleiades.stoa.org/places/430344980,
pl-473155335,Gird-I Matrab,tell,pin,35.93704,43.91685,-6200,2099,0,451.7,https://pleiades.stoa.org/places/473155335,
pl-485135320,Tell Baqrta,"tell, archaeological-site",pin,35.95177,43.91022,-720,-540,0,453.4,https://pleiades.stoa.org/places/485135320,
