key,name,kind,tier,lat,lon,km,mentions,sources,in,matched_as,unsearchable_forms,uri,first_seen
pl-570196,Didymoi,sanctuary (religious center),pin,37.50005,23.15419,73.7,0,0,,,0,https://pleiades.stoa.org/places/570196,
pl-606287,Dimastos M.,unlocated|mountain,wash,37.44,25.37,156.6,0,0,,,0,https://pleiades.stoa.org/places/606287,
pl-570197,Dine,whirlpool,pin,37.50086,22.72865,102.9,0,0,,,3,https://pleiades.stoa.org/places/570197,
pl-945419342,Diochares' Gate/Gate VIII,"gate (of a city), city gate",pin,37.97484,23.73225,1.1,0,0,,,0,https://pleiades.stoa.org/places/945419342,
pl-736170760,Diogeneion,"gymnasium, gymnasion",wash,37.97418,23.72702,1.1,0,0,,,0,https://pleiades.stoa.org/places/736170760,
pl-570198,Diolkos,road,pin,37.94999,22.96128,67.3,0,0,,,0,https://pleiades.stoa.org/places/570198,
pl-579912,Diomeia,settlement|deme (Athenian),pin,37.96744,23.73434,1.9,0,0,,,0,https://pleiades.stoa.org/places/579912,
pl-543684,Dion/Orchomenos,settlement,wash,39.25,22.25,190.5,0,0,,,2,https://pleiades.stoa.org/places/543684,
pl-540734,Dion?,settlement,pin,38.84958,22.85056,122.9,0,0,,,2,https://pleiades.stoa.org/places/540734,
pl-570199,Dipaia,settlement,pin,37.54116,22.25491,138.5,0,0,,,0,https://pleiades.stoa.org/places/570199,
pl-540736,Dirphys (mountain),mountain,pin,38.6275,23.84278,72.3,0,0,,,0,https://pleiades.stoa.org/places/540736,
pl-898047097,Dolia Roman Villa,villa|archaeological site,pin,37.64031,23.15926,62.9,0,0,,,0,https://pleiades.stoa.org/places/898047097,
pl-540737,Dolopia,region|map label location,pin,39.0907,21.95355,197.4,0,0,,,0,https://pleiades.stoa.org/places/540737,
pl-589764,Donakea?,unlocated|settlement|valley,pin,37.59637,25.22232,138.2,0,0,,,0,https://pleiades.stoa.org/places/589764,
pl-540738,Donakon?,settlement,pin,38.27239,23.10147,63.5,0,0,,,0,https://pleiades.stoa.org/places/540738,
pl-540739,Dorikon,"fort, tower (deprecated)",pin,38.52589,22.15184,150.2,0,0,,,0,https://pleiades.stoa.org/places/540739,
pl-842459208,Double Stoa at Thorikos,stoa|gateway,pin,37.7374,24.04931,39.4,0,0,,,0,https://pleiades.stoa.org/places/842459208,
pl-599601,Drios (mountain),mountain,pin,37.03048,25.50231,189.1,0,0,,,0,https://pleiades.stoa.org/places/599601,
pl-540742,Driskole,settlement,pin,39.3782,22.32479,197.1,0,0,,,0,https://pleiades.stoa.org/places/540742,
pl-540743,Drymaia,settlement,pin,38.70616,22.54099,131.0,0,0,,,0,https://pleiades.stoa.org/places/540743,
pl-599602,Dryos,settlement,pin,37.00648,25.22279,170.9,0,0,,,0,https://pleiades.stoa.org/places/599602,
pl-540745,Dyras (river),"river, drainage",pin,38.84102,22.40285,149.7,0,0,,,0,https://pleiades.stoa.org/places/540745,
pl-540746,Dystos,tower (defensive)|settlement,pin,38.35516,24.1448,55.1,0,0,,,0,https://pleiades.stoa.org/places/540746,
pl-540747,Dystos? L.,lake,pin,38.35358,24.13339,54.3,0,0,,,0,https://pleiades.stoa.org/places/540747,
pl-929024657,Dörpfeld foundations,temple,pin,37.97192,23.72635,1.3,0,0,,,1,https://pleiades.stoa.org/places/929024657,
pl-336531570,EC building (Athens),ruin,pin,37.96622,23.72817,2.0,0,0,,,0,https://pleiades.stoa.org/places/336531570,
pl-337294882,East Building,building,pin,37.97433,23.72377,1.1,0,0,,,0,https://pleiades.stoa.org/places/337294882,
pl-983069784,Ecclesiasterion (Odeion) at Messene,odeon,pin,37.17562,21.92114,182.8,0,0,,,0,https://pleiades.stoa.org/places/983069784,
pl-540749,Echinos,settlement,pin,38.89341,22.72392,133.7,0,0,,,0,https://pleiades.stoa.org/places/540749,
pl-487072545,Eetioneia,"gate (of a city), city gate",pin,37.94639,23.63438,9.2,0,0,,,3,https://pleiades.stoa.org/places/487072545,
pl-582868,Eetioneia Pr.,"cape, promontory, promuntory|archaeological site",pin,37.94675,23.6346,9.1,0,0,,,3,https://pleiades.stoa.org/places/582868,
pl-570207,Eileoi,settlement,pin,37.44207,23.26405,72.7,0,0,,,1,https://pleiades.stoa.org/places/570207,
pl-540750,Eilesion,settlement,pin,38.30779,23.50789,40.8,0,0,,,0,https://pleiades.stoa.org/places/540750,
pl-570209,Eira,settlement,pin,37.39827,21.92799,171.2,0,0,,,4,https://pleiades.stoa.org/places/570209,
pl-579915,Eiresidai,settlement,pin,37.99782,23.71311,2.0,0,0,,,0,https://pleiades.stoa.org/places/579915,
pl-579916,Eitea (Antiochis),settlement|deme (Athenian),pin,38.20311,23.96745,32.2,0,0,,,0,https://pleiades.stoa.org/places/579916,
pl-599760363,Ekali Cave,cave,pin,38.09889,23.83723,16.0,0,0,,,1,https://pleiades.stoa.org/places/599760363,
pl-579917,Elaious?,settlement|deme (Athenian),pin,38.08308,23.53271,20.3,0,0,,,2,https://pleiades.stoa.org/places/579917,
pl-570211,Elaious?,settlement,pin,37.51062,22.68332,105.8,0,0,,,2,https://pleiades.stoa.org/places/570211,
pl-579918,Elaiousa (island),island|map label location,pin,37.71064,23.90077,34.0,0,0,,,0,https://pleiades.stoa.org/places/579918,
pl-570214,Elaphos (river),"river, drainage",wash,37.25,22.25,153.6,0,0,,,0,https://pleiades.stoa.org/places/570214,
pl-540755,Elateia,settlement|archaeological site|settlement-modern,pin,38.64563,22.77999,110.7,0,0,,,0,https://pleiades.stoa.org/places/540755,
pl-492759698,Electran Gate (Thebes),"gate (of a city), city gate",pin,38.3175,23.3201,51.4,0,0,,,0,https://pleiades.stoa.org/places/492759698,
pl-570215,Elektra (river of Messenia),"river, drainage",pin,37.25181,21.9052,180.0,0,0,,,2,https://pleiades.stoa.org/places/570215,
pl-579919,Eleusiniakos Kolpos,"water, open",wash,37.875,23.375,33.2,0,0,,,0,https://pleiades.stoa.org/places/579919,
pl-540756,Eleutherai,"settlement|fort, tower (deprecated)",pin,38.17944,23.37562,37.7,0,0,,,0,https://pleiades.stoa.org/places/540756,
pl-540757,Elipeus (river),"river, drainage",wash,39.25,22.25,190.5,0,0,,,0,https://pleiades.stoa.org/places/540757,
pl-570222,Elixos (river),"river, drainage",wash,37.75,24.25,52.7,0,0,,,0,https://pleiades.stoa.org/places/570222,
pl-570223,Elymia,settlement,pin,37.68288,22.29411,130.3,0,0,,,0,https://pleiades.stoa.org/places/570223,
pl-540761,Elymnion?,settlement,pin,38.77418,23.31862,94.8,0,0,,,0,https://pleiades.stoa.org/places/540761,
pl-599608,Elytas (river),"river, drainage",wash,37.06519,25.19847,165.1,0,0,,,0,https://pleiades.stoa.org/places/599608,
pl-570224,Emborio,settlement|settlement-modern,pin,36.70996,24.39182,153.3,0,0,,,0,https://pleiades.stoa.org/places/570224,
pl-540763,Enipeus (river),"river, drainage",pin,39.31949,22.3585,190.2,0,0,,,0,https://pleiades.stoa.org/places/540763,
pl-579921,Epakria,district,wash,38.125,23.625,18.1,0,0,,,0,https://pleiades.stoa.org/places/579921,
pl-570229,Epidauros Limera,settlement,pin,36.7313,23.02637,152.4,0,0,,,0,https://pleiades.stoa.org/places/570229,
pl-579922,Epikephisia,settlement|deme (Athenian),pin,38.00128,23.70328,2.9,0,0,,,0,https://pleiades.stoa.org/places/579922,
pl-589778,Episkopi,archaeological site,pin,36.66969,25.09239,189.5,0,0,,,0,https://pleiades.stoa.org/places/589778,
pl-579923,Erasinos (river),"river, drainage",pin,37.9263,23.99946,24.7,0,0,,,2,https://pleiades.stoa.org/places/579923,
pl-570233,Erasinos (river),"river, drainage",pin,37.59323,22.71756,98.8,0,0,,,2,https://pleiades.stoa.org/places/570233,
pl-540765,Erateini,settlement,pin,38.36293,22.23337,137.2,0,0,,,0,https://pleiades.stoa.org/places/540765,
pl-579924,Erchia,settlement|deme (Athenian),pin,37.9672,23.91869,16.9,0,0,,,0,https://pleiades.stoa.org/places/579924,
pl-750203268,Erechtheion,archaeological site|temple,pin,37.97211,23.72645,1.3,0,0,,,1,https://pleiades.stoa.org/places/750203268,
pl-579925,Eretria (Euboea),settlement|archaeological site,pin,38.39992,23.79472,46.6,0,0,,,1,https://pleiades.stoa.org/places/579925,
pl-540767,Eretria (Thessaly),wall (defensive)|settlement,pin,39.29195,22.60593,175.1,0,0,,,1,https://pleiades.stoa.org/places/540767,
pl-591471666,Eridanos,"river, drainage",pin,37.97837,23.71809,1.0,0,0,,,0,https://pleiades.stoa.org/places/591471666,
pl-579926,Erikeia?,settlement,pin,38.00282,23.74092,2.4,0,0,,,0,https://pleiades.stoa.org/places/579926,
pl-540769,Erineos,settlement,pin,38.69436,22.41574,139.0,0,0,,,1,https://pleiades.stoa.org/places/540769,
pl-570236,Erineos,settlement,pin,38.30976,21.99333,155.9,0,0,,,1,https://pleiades.stoa.org/places/570236,
pl-540770,Erochos,settlement,pin,38.62369,22.5409,125.6,0,0,,,0,https://pleiades.stoa.org/places/540770,
pl-579927,Eroiadai,settlement,pin,38.0146,23.64627,7.9,0,0,,,0,https://pleiades.stoa.org/places/579927,
pl-579928,Erythrai,"people, tribe (historical cultural group)",wash,38.125,23.375,34.6,0,0,,,1,https://pleiades.stoa.org/places/579928,
pl-540771,Erythrai,settlement,pin,38.23322,23.38027,41.1,0,0,,,1,https://pleiades.stoa.org/places/540771,
pl-540773,Erythrai?,settlement,pin,38.84625,22.38459,151.3,0,0,,,2,https://pleiades.stoa.org/places/540773,
pl-540772,Erythrai?,settlement,pin,38.40645,21.94206,162.9,0,0,,,2,https://pleiades.stoa.org/places/540772,
pl-570240,Eschatiotis? L.,lake,pin,38.02866,22.88278,74.2,0,0,,,0,https://pleiades.stoa.org/places/570240,
pl-579929,Etosi,fort,pin,38.00523,23.95843,20.4,0,0,,,0,https://pleiades.stoa.org/places/579929,
pl-570242,Eua (mountain),mountain|map label location,pin,37.16798,21.93879,181.9,0,0,,,1,https://pleiades.stoa.org/places/570242,
pl-570241,Eua?,settlement,pin,37.37792,22.65685,115.8,0,0,,,4,https://pleiades.stoa.org/places/570241,
pl-570245,Euboia (mountain),mountain|map label location,pin,37.70695,22.79319,87.6,0,0,,,1,https://pleiades.stoa.org/places/570245,
pl-579931,Euboicus Sinus,"water, open",pin,38.56,23.43,69.1,0,0,,,0,https://pleiades.stoa.org/places/579931,
pl-540778,Eudemia (island),island,pin,39.16847,23.95026,133.1,0,0,,,0,https://pleiades.stoa.org/places/540778,
pl-540781,Euhydrion,settlement|archaeological site,pin,39.36381,22.28449,198.1,0,0,,,0,https://pleiades.stoa.org/places/540781,
pl-579932,Euonymon,settlement,pin,37.9159,23.7414,7.6,0,0,,,0,https://pleiades.stoa.org/places/579932,
pl-597458137,Euonymos Theater,"theatre, theater",pin,37.91592,23.74149,7.6,0,0,,,0,https://pleiades.stoa.org/places/597458137,
pl-540782,Eupalion,settlement|acropolis,pin,38.41558,21.91881,165.2,0,0,,,0,https://pleiades.stoa.org/places/540782,
pl-579933,Eupyridai,settlement|deme (Athenian),pin,38.06647,23.71149,9.3,0,0,,,0,https://pleiades.stoa.org/places/579933,
pl-879722223,Euripides cave,cave,pin,37.88212,23.45269,26.6,0,0,,,0,https://pleiades.stoa.org/places/879722223,
pl-79269910,Eurysakeion,shrine,wash,37.97543,23.72121,1.1,0,0,,,0,https://pleiades.stoa.org/places/79269910,
pl-570249,Eutaia,settlement,pin,37.3717,22.28526,144.0,0,0,,,0,https://pleiades.stoa.org/places/570249,
pl-540786,Euthia (island),island,pin,39.16062,23.20403,138.5,0,0,,,0,https://pleiades.stoa.org/places/540786,
pl-570250,Eutresia?,region|map label location,pin,37.53955,22.17419,145.2,0,0,,,0,https://pleiades.stoa.org/places/570250,
pl-540787,Eutresis (Boeotia),settlement,pin,38.26825,23.20466,55.6,0,0,,,1,https://pleiades.stoa.org/places/540787,
pl-600493219,Evriokastro (Paros),island|wall (defensive),pin,37.15278,25.2966,166.3,0,0,,,0,https://pleiades.stoa.org/places/600493219,
pl-853662205,Exomvourgo,mountain|castle,pin,37.57759,25.16761,134.4,0,0,,,0,https://pleiades.stoa.org/places/853662205,
pl-690059595,Fifth century baths at Lebadeia,"building|archaeological site|bath, spa",pin,38.43899,22.87682,89.9,0,0,,,0,https://pleiades.stoa.org/places/690059595,
pl-306693502,Floga Sculpture Workshop (Paros),building|archaeological site,pin,37.08166,25.15176,160.7,0,0,,,0,https://pleiades.stoa.org/places/306693502,
pl-766723266,Forum of Roman Corinth,"agora, forum, plaza (deprecated)|forum",pin,37.90444,22.87999,74.8,0,0,,,0,https://pleiades.stoa.org/places/766723266,
pl-93589647,Franchthi Cave,cave,pin,37.42258,23.13111,81.5,0,0,,,0,https://pleiades.stoa.org/places/93589647,
pl-589790,Galessos,settlement,pin,37.42,24.875,118.8,0,0,,,0,https://pleiades.stoa.org/places/589790,
pl-570253,Garates (river),"river, drainage",pin,37.45186,22.45421,126.7,0,0,,,0,https://pleiades.stoa.org/places/570253,
pl-579935,Gargettos,settlement|deme (Athenian),pin,38.01654,23.87186,13.2,0,0,,,0,https://pleiades.stoa.org/places/579935,
pl-551863597,Gate at 4 Dragatsaniou St./Northeast Gate,"gate (of a city), city gate",pin,37.9798,23.7311,0.5,0,0,,,0,https://pleiades.stoa.org/places/551863597,
pl-496542328,Gate at 8 Iosiph ton Rogon St/Gate XI,"gate (of a city), city gate",pin,37.9676,23.73143,1.8,0,0,,,0,https://pleiades.stoa.org/places/496542328,
pl-799093248,Gate at Hag. Dimitrios Loumbardiaris/Gate XIV,"gate (of a city), city gate",pin,37.9699,23.7202,1.7,0,0,,,0,https://pleiades.stoa.org/places/799093248,
pl-144293713,Gate north of the Olympieion/Gate IX,"gate (of a city), city gate",pin,37.9699,23.7334,1.6,0,0,,,0,https://pleiades.stoa.org/places/144293713,
pl-376031236,Gate of Athena Archegetis,arch,pin,37.97457,23.72557,1.0,0,0,,,0,https://pleiades.stoa.org/places/376031236,
pl-570255,Gatheai,settlement,pin,37.29867,22.06102,165.3,0,0,,,0,https://pleiades.stoa.org/places/570255,
pl-570256,Gatheatas? (river),"river, drainage",wash,37.29867,22.06102,165.3,0,0,,,0,https://pleiades.stoa.org/places/570256,
pl-589791,Gaurion,settlement|port|settlement-modern,pin,37.88456,24.73759,89.3,0,0,,,0,https://pleiades.stoa.org/places/589791,
pl-570257,Genesion/Apobathmoi,settlement,pin,37.51399,22.73283,101.9,0,0,,,0,https://pleiades.stoa.org/places/570257,
pl-570258,Geraistos,settlement|settlement-modern,pin,37.9773,24.53835,71.1,0,0,,,0,https://pleiades.stoa.org/places/570258,
pl-570259,Geraistos Pr.,"cape, promontory, promuntory",wash,37.9773,24.53835,71.1,0,0,,,0,https://pleiades.stoa.org/places/570259,
pl-579936,Geravouno,fort,pin,38.05934,23.71941,8.4,0,0,,,0,https://pleiades.stoa.org/places/579936,
pl-570261,Geren(i)a,settlement,pin,36.92719,22.20866,178.3,0,0,,,0,https://pleiades.stoa.org/places/570261,
pl-570262,Geronteon (mountain),mountain|map label location,pin,37.91399,22.36376,119.8,0,0,,,0,https://pleiades.stoa.org/places/570262,
pl-570263,Geronthrai,settlement,pin,36.99219,22.70691,142.4,0,0,,,0,https://pleiades.stoa.org/places/570263,
pl-540789,Gla,"settlement|fort, tower (deprecated)",pin,38.48405,23.18191,73.2,0,0,,,1,https://pleiades.stoa.org/places/540789,
pl-540791,Glisas,settlement,pin,38.37818,23.3905,52.8,0,0,,,0,https://pleiades.stoa.org/places/540791,
pl-873325866,Glyfa,"catacomb, cemetery, necropolis",pin,38.97258,22.99891,126.9,0,0,,,0,https://pleiades.stoa.org/places/873325866,
pl-570265,Glyppia,settlement,pin,37.17075,22.67437,129.6,0,0,,,0,https://pleiades.stoa.org/places/570265,
pl-540795,Goritsa,settlement|archaeological site,pin,39.35494,22.97973,165.7,0,0,,,0,https://pleiades.stoa.org/places/540795,
pl-570266,Gortynios/Lousios (river),"river, drainage",pin,37.51467,22.03737,157.5,0,0,,,0,https://pleiades.stoa.org/places/570266,
pl-570267,Gortys,settlement,pin,37.53668,22.03544,156.8,0,0,,,0,https://pleiades.stoa.org/places/570267,
pl-941807582,Gourimadi Prehistoric Settlement,settlement|archaeological site,pin,38.03972,24.35769,55.6,0,0,,,0,https://pleiades.stoa.org/places/941807582,
pl-513030903,Graeco-Roman theater at Isthmia,"theatre, theater",pin,37.91649,22.99433,64.7,0,0,,,0,https://pleiades.stoa.org/places/513030903,
pl-540796,Graia,settlement,pin,38.38716,23.6301,45.7,0,0,,,1,https://pleiades.stoa.org/places/540796,
pl-543713,Graia,settlement,wash,38.39968,23.79437,46.6,0,0,,,1,https://pleiades.stoa.org/places/543713,
pl-780715578,Grave Circle A at Mycenae,"tomb|catacomb, cemetery, necropolis",pin,37.73046,22.75617,89.8,0,0,,,1,https://pleiades.stoa.org/places/780715578,
pl-593460162,Grave Circle B,"catacomb, cemetery, necropolis",pin,37.73075,22.75484,89.9,0,0,,,0,https://pleiades.stoa.org/places/593460162,
pl-521295193,Great altar of Athena,shrine,pin,37.97195,23.72684,1.3,0,0,,,0,https://pleiades.stoa.org/places/521295193,
pl-720770009,"Greater Propylaia, Eleusis",building,pin,38.0419,23.53893,17.7,0,0,,,0,https://pleiades.stoa.org/places/720770009,
pl-96151228,Gremoulias ancient sanctuary,sanctuary (religious center)|archaeological site,pin,38.02367,22.15659,137.7,0,0,,,0,https://pleiades.stoa.org/places/96151228,
pl-599630,Grotta,settlement,pin,37.11288,25.37828,174.8,0,0,,,0,https://pleiades.stoa.org/places/599630,
pl-540797,Grynchai,settlement,pin,38.40111,24.15984,59.8,0,0,,,0,https://pleiades.stoa.org/places/540797,
pl-589797,Gyaros (island),island,pin,37.61004,24.70688,95.6,0,0,,,0,https://pleiades.stoa.org/places/589797,
pl-100913712,Gymnasium at Corinth,"gymnasium, gymnasion",pin,37.90982,22.87711,75.0,0,0,,,0,https://pleiades.stoa.org/places/100913712,
pl-164931929,Gymnasium at Delphi,"gymnasium, gymnasion",pin,38.4815,22.5059,120.2,0,0,,,0,https://pleiades.stoa.org/places/164931929,
pl-589798,Gyras (mountain),mountain,pin,37.58176,25.22636,139.1,0,0,,,0,https://pleiades.stoa.org/places/589798,
pl-594964,Gyreon (promontory),"unlocated|cape, promontory, promuntory",wash,37.60598,25.12857,130.1,0,0,,,0,https://pleiades.stoa.org/places/594964,
pl-599631,Gyroulas,sanctuary (religious center)|temple,pin,37.02911,25.43123,184.0,0,0,,,0,https://pleiades.stoa.org/places/599631,
pl-570268,Gyth(e)ion,"settlement|port|theatre, theater|bath, spa",pin,36.76366,22.56234,170.3,0,0,,,0,https://pleiades.stoa.org/places/570268,
pl-573238,Hagno (spring),unlocated|spring,wash,37.45307,21.98364,164.3,0,0,,,0,https://pleiades.stoa.org/places/573238,
pl-579938,Hagnous,settlement|deme (Athenian),pin,37.87826,23.93785,21.9,0,0,,,0,https://pleiades.stoa.org/places/579938,
pl-367368802,Halade Gate/Mystai Gate/Gate XII,"gate (of a city), city gate",pin,37.96663,23.7288,1.9,0,0,,,0,https://pleiades.stoa.org/places/367368802,
pl-540800,Halai,settlement,pin,38.65376,23.19375,87.9,0,0,,,0,https://pleiades.stoa.org/places/540800,
pl-579939,Halai Aixonides,settlement,pin,37.85235,23.77004,15.1,0,0,,,0,https://pleiades.stoa.org/places/579939,
pl-579940,Halai Araphenides,settlement,pin,37.98719,24.00447,24.3,0,0,,,1,https://pleiades.stoa.org/places/579940,
pl-579941,Halimous,settlement|deme (Athenian),pin,37.90361,23.72235,8.9,0,0,,,0,https://pleiades.stoa.org/places/579941,
pl-579942,Halipedon,plain,pin,37.946,23.679,6.0,0,0,,,0,https://pleiades.stoa.org/places/579942,
pl-570277,Halous/Oryx,settlement,pin,37.75834,22.01357,152.5,0,0,,,1,https://pleiades.stoa.org/places/570277,
pl-156534148,Halykos,settlement|well,pin,37.81835,23.83684,20.7,0,0,,,0,https://pleiades.stoa.org/places/156534148,
pl-364712046,Harbor at Lechaion,harbor|port,pin,37.93366,22.88739,73.9,0,0,,,0,https://pleiades.stoa.org/places/364712046,
pl-540805,Harma,settlement,pin,38.37573,23.48413,48.5,0,0,,,3,https://pleiades.stoa.org/places/540805,
pl-579944,Hekale?,settlement|deme (Athenian),pin,38.13445,23.90884,23.1,0,0,,,1,https://pleiades.stoa.org/places/579944,
pl-579946,Heleon,settlement,pin,38.3683,23.47013,48.3,0,0,,,1,https://pleiades.stoa.org/places/579946,
pl-579947,Helioupolis,"fort, tower (deprecated)",pin,37.93598,23.75755,5.9,0,0,,,0,https://pleiades.stoa.org/places/579947,
pl-570282,Helisson,settlement,pin,37.61288,22.21775,138.9,0,0,,,2,https://pleiades.stoa.org/places/570282,
pl-570284,Helisson (river in modern Megalopoli),"river, drainage",pin,37.42119,22.15903,151.5,0,0,,,3,https://pleiades.stoa.org/places/570284,
pl-570283,Helisson (river in modern Sikyona municipality),"river, drainage",pin,37.99751,22.72439,87.9,0,0,,,3,https://pleiades.stoa.org/places/570283,
